file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio
ec2_cpu_utilization_fe7f93.csv,63.315596,2.0,709.0,1.0,2918.0,lstmWeight=0.5;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0424140821459;,3.0,699.0,4032.0,0.17300000000000001
ec2_disk_write_bytes_1ef3de.csv,1879760318261186.8,1.0,62.0,0.0,4195.0,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=40,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0422820390662;,1.0,2400.0,4730.0,0.507
ec2_disk_write_bytes_c0d644.csv,6623146400991411.0,0.0,7.0,3.0,3620.0,lstmWeight=0.02;cnnWeight=0.01;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=30,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0424140821459;,3.0,1795.0,4032.0,0.445
ec2_network_in_257a54.csv,38883601197327.44,1.0,4.0,0.0,3625.0,lstmWeight=0.02;cnnWeight=0.08;lstmCells=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0424140821459;,1.0,1438.0,4032.0,0.35700000000000004
ec2_network_in_5abac7.csv,783812980149.2655,1.0,0.0,1.0,4256.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=40,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0422820390662;,2.0,2491.0,4730.0,0.527
elb_request_count_8c0756.csv,3944.204316,1.0,0.0,1.0,3630.0,lstmWeight=0.05;cnnWeight=0.5;lstmCells=6;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=160,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0424140821459;,2.0,684.0,4032.0,0.17
grok_asg_anomaly.csv,7.825411,3.0,124.0,0.0,4032.0,lstmWeight=0.6;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424549000488;,3.0,1178.0,4621.0,0.255
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,14013980574946.676,2.0,386.0,0.0,731.0,lstmWeight=0.008;cnnWeight=0.02;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0429800724638;,2.0,219.0,1243.0,0.17600000000000002
rds_cpu_utilization_cc0c53.csv,0.9647020000000001,2.0,73.0,0.0,3557.0,lstmWeight=0.5;cnnWeight=0.3;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424140821459;,2.0,2981.0,4032.0,0.7390000000000001
rds_cpu_utilization_e47b3b.csv,3.8081980000000004,2.0,50.0,0.0,3580.0,lstmWeight=0.3;cnnWeight=0.8;lstmCells=15;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424140821459;,2.0,847.0,4032.0,0.21
exchange-2_cpc_results.csv,0.0008300000000000001,1.0,231.0,0.0,1230.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.0427184466019;,1.0,245.0,1624.0,0.151
exchange-2_cpm_results.csv,0.008823000000000001,1.0,23.0,1.0,1439.0,lstmWeight=0.9;cnnWeight=0.2;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0427184466019;,2.0,566.0,1624.0,0.349
exchange-3_cpc_results.csv,0.006744,3.0,0.0,0.0,1385.0,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0422710622711;,3.0,272.0,1538.0,0.177
exchange-3_cpm_results.csv,0.073296,1.0,0.0,0.0,1385.0,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0422710622711;,1.0,1046.0,1538.0,0.68
exchange-4_cpc_results.csv,0.020774,3.0,152.0,0.0,1326.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0428032899246;,3.0,341.0,1643.0,0.20800000000000002
exchange-4_cpm_results.csv,0.676078,3.0,10.0,1.0,1469.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0428032899246;,4.0,348.0,1643.0,0.212
ambient_temperature_system_failure.csv,1.687503,0.0,0.0,2.0,6541.0,lstmWeight=0.2;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=70,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0423333333333;,2.0,3541.0,7267.0,0.48700000000000004
cpu_utilization_asg_misconfiguration.csv,41.383015,1.0,36.0,0.0,16515.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.042290886392;,1.0,16552.0,18050.0,0.917
ec2_request_latency_system_failure.csv,5.380705,3.0,0.0,0.0,3686.0,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0424140821459;,3.0,2015.0,4032.0,0.5
machine_temperature_system_failure.csv,10.141207000000001,2.0,2.0,2.0,20425.0,lstmWeight=0.2;cnnWeight=1.0;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.06697499999999999;sequance_length=60,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0239421987155;,4.0,2127.0,22695.0,0.094
nyc_taxi.csv,2304780.88577,2.0,0.0,3.0,9285.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0423580786026;,5.0,5840.0,10320.0,0.5660000000000001
rogue_agent_key_hold.csv,0.003457,0.0,0.0,2.0,1692.0,lstmWeight=0.1;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0426690604428;,2.0,670.0,1882.0,0.35600000000000004
rogue_agent_key_updown.csv,63.417336,0.0,120.0,2.0,4665.0,lstmWeight=0.2;cnnWeight=0.2;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0424438321323;,2.0,2244.0,5315.0,0.42200000000000004
TravelTime_387.csv,104072.993738,1.0,0.0,2.0,2251.0,lstmWeight=0.1;cnnWeight=0.3;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0423614240649;,3.0,388.0,2500.0,0.155
TravelTime_451.csv,73137.20630800001,0.0,0.0,1.0,1945.0,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0423658155289;,1.0,439.0,2162.0,0.203
occupancy_6005.csv,6.114644999999999,0.0,0.0,1.0,2141.0,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0425934690014;,1.0,1646.0,2380.0,0.6920000000000001
occupancy_t4013.csv,11.620755,2.0,0.0,0.0,2250.0,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0423614240649;,2.0,2088.0,2500.0,0.835
speed_6005.csv,133.98504499999999,0.0,0.0,1.0,2261.0,lstmWeight=0.3;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0423614240649;,1.0,2262.0,2500.0,0.905
speed_7578.csv,150.45723,3.0,25.0,1.0,986.0,lstmWeight=0.3;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.043006993007;,4.0,304.0,1127.0,0.27
speed_t4013.csv,31.875907,2.0,0.0,0.0,2245.0,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0425507900677;,2.0,2085.0,2495.0,0.836
Twitter_volume_AAPL.csv,45591.386311,4.0,363.0,0.0,13951.0,lstmWeight=0.1;cnnWeight=0.5;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.055575;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0196417870697;,4.0,1236.0,15902.0,0.078
Twitter_volume_AMZN.csv,708.8009480000001,2.0,1.0,2.0,14250.0,lstmWeight=0.8;cnnWeight=0.3;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;batch_size=1;training_ratio=0.08122499999999999;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0294926440258;,4.0,1797.0,15831.0,0.114
Twitter_volume_CRM.csv,14.596642999999998,3.0,5.0,0.0,14304.0,lstmWeight=0.6;cnnWeight=0.2;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0423196825847;,3.0,2873.0,15902.0,0.18100000000000002
Twitter_volume_CVS.csv,1.227419,3.0,2.0,0.0,14325.0,lstmWeight=0.1;cnnWeight=0.3;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.06555;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0233562845957;,3.0,1463.0,15853.0,0.092
Twitter_volume_FB.csv,242.137565,2.0,45.0,0.0,14206.0,lstmWeight=0.5;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0422680045545;,2.0,4615.0,15833.0,0.29100000000000004
Twitter_volume_GOOG.csv,165.032046,2.0,0.0,1.0,14410.0,lstmWeight=0.6;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0422688477952;,3.0,4107.0,15842.0,0.259
Twitter_volume_IBM.csv,22.772988,2.0,30.0,0.0,14273.0,lstmWeight=0.1;cnnWeight=0.2;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0423188714022;,2.0,6813.0,15893.0,0.429
Twitter_volume_KO.csv,617.3474,3.0,116.0,0.0,14148.0,lstmWeight=0.2;cnnWeight=0.1;lstmCells=10;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0422696900768;,3.0,5971.0,15851.0,0.377
Twitter_volume_PFE.csv,2.228308,4.0,2239.0,0.0,12031.0,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.042749999999999996;sequance_length=200,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0148870298399;,4.0,951.0,15858.0,0.06
Twitter_volume_UPS.csv,419.66554,5.0,7498.0,0.0,6783.0,lstmWeight=0.2;cnnWeight=0.1;lstmCells=5;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.0463125;sequance_length=200,comparision_window_size=50;threshold_max_multipler=2;training_ratio=0.0161908538197;,5.0,1028.0,15866.0,0.065
