file,mse,TP,FP,FN,TN,parameters,threshold_parameters,no_of_anomalies,first_label,length,first_label_ratio
ec2_cpu_utilization_fe7f93.csv,68.50149499999999,2.0,717.0,1.0,2910.0,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0424140821459;,3.0,699.0,4032.0,0.17300000000000001
ec2_disk_write_bytes_1ef3de.csv,3600472334117334.5,1.0,29.0,0.0,4228.0,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=40,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0422820390662;,1.0,2400.0,4730.0,0.507
ec2_disk_write_bytes_c0d644.csv,6032183160023862.0,0.0,1.0,3.0,3626.0,lstmWeight=0.02;cnnWeight=0.01;lstmCells=15;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=30,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0424140821459;,3.0,1795.0,4032.0,0.445
ec2_network_in_257a54.csv,47006616539509.73,1.0,10.0,0.0,3619.0,lstmWeight=0.9;cnnWeight=0.1;lstmCells=1;LSTMDL1units=10;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0424140821459;,1.0,1438.0,4032.0,0.35700000000000004
ec2_network_in_5abac7.csv,691914508263.6226,1.0,0.0,1.0,4256.0,lstmWeight=0.99;cnnWeight=0.01;lstmCells=5;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=40,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0422820390662;,2.0,2491.0,4730.0,0.527
elb_request_count_8c0756.csv,3723.2348090000005,1.0,0.0,1.0,3630.0,lstmWeight=0.05;cnnWeight=0.5;lstmCells=6;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=160,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0424140821459;,2.0,684.0,4032.0,0.17
grok_asg_anomaly.csv,7.4124300000000005,3.0,138.0,0.0,4018.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424549000488;,3.0,1178.0,4621.0,0.255
iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,23779032133664.13,2.0,108.0,0.0,1009.0,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0429800724638;,2.0,219.0,1243.0,0.17600000000000002
rds_cpu_utilization_cc0c53.csv,0.760645,2.0,20.0,0.0,3610.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=15;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424140821459;,2.0,2981.0,4032.0,0.7390000000000001
rds_cpu_utilization_e47b3b.csv,5.896692,2.0,69.0,0.0,3561.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=15;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0424140821459;,2.0,847.0,4032.0,0.21
exchange-2_cpc_results.csv,0.00035,0.0,0.0,1.0,1461.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=10;LSTMDL1units=40;LSTML2units=20;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=8;threshold_max_multipler=2;training_ratio=0.0427184466019;,1.0,245.0,1624.0,0.151
exchange-2_cpm_results.csv,0.007935,1.0,12.0,1.0,1450.0,lstmWeight=0.9;cnnWeight=0.2;lstmCells=5;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0427184466019;,2.0,566.0,1624.0,0.349
exchange-3_cpc_results.csv,0.00475,2.0,0.0,1.0,1385.0,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;LSTMDL1units=40;LSTML2units=20;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0422710622711;,3.0,272.0,1538.0,0.177
exchange-3_cpm_results.csv,0.070175,1.0,0.0,0.0,1385.0,lstmWeight=0.4;cnnWeight=0.1;lstmCells=10;LSTMDL1units=40;LSTML2units=20;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=4;threshold_max_multipler=2;training_ratio=0.0422710622711;,1.0,1046.0,1538.0,0.68
exchange-4_cpc_results.csv,0.019718,3.0,113.0,0.0,1365.0,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;LSTMDL1units=40;LSTML2units=20;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0428032899246;,3.0,341.0,1643.0,0.20800000000000002
exchange-4_cpm_results.csv,0.646109,3.0,9.0,1.0,1470.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=10;LSTMDL1units=40;LSTML2units=20;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=40;CNNDL2units=20;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=20,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0428032899246;,4.0,348.0,1643.0,0.212
ambient_temperature_system_failure.csv,3.201392,0.0,6.0,2.0,6535.0,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=70,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0423333333333;,2.0,3541.0,7267.0,0.48700000000000004
cpu_utilization_asg_misconfiguration.csv,39.383373999999996,1.0,48.0,0.0,16503.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.042290886392;,1.0,16552.0,18050.0,0.917
ec2_request_latency_system_failure.csv,5.857442,3.0,0.0,0.0,3686.0,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=10;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0424140821459;,3.0,2015.0,4032.0,0.5
machine_temperature_system_failure.csv,14.034243,2.0,2.0,2.0,20425.0,lstmWeight=0.2;cnnWeight=1.0;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.06697499999999999;sequance_length=60,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0239421987155;,4.0,2127.0,22695.0,0.094
nyc_taxi.csv,1606132.9554899998,2.0,0.0,3.0,9285.0,lstmWeight=0.5;cnnWeight=0.5;lstmCells=4;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0423580786026;,5.0,5840.0,10320.0,0.5660000000000001
rogue_agent_key_hold.csv,0.004047,0.0,0.0,2.0,1692.0,lstmWeight=0.1;cnnWeight=0.1;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0426690604428;,2.0,670.0,1882.0,0.35600000000000004
rogue_agent_key_updown.csv,51.960396,0.0,90.0,2.0,4695.0,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0424438321323;,2.0,2244.0,5315.0,0.42200000000000004
TravelTime_387.csv,164430.737808,1.0,1.0,2.0,2250.0,lstmWeight=0.01;cnnWeight=0.99;lstmCells=10;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=15;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=2;threshold_max_multipler=2;training_ratio=0.0423614240649;,3.0,388.0,2500.0,0.155
TravelTime_451.csv,76005.51495,0.0,0.0,1.0,1945.0,lstmWeight=0.5;cnnWeight=0.1;lstmCells=4;LSTMDL1units=20;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0423658155289;,1.0,439.0,2162.0,0.203
occupancy_6005.csv,6.0579339999999995,0.0,0.0,1.0,2141.0,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=3;threshold_max_multipler=2;training_ratio=0.0425934690014;,1.0,1646.0,2380.0,0.6920000000000001
occupancy_t4013.csv,10.517238,2.0,0.0,0.0,2250.0,lstmWeight=0.3;cnnWeight=0.4;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0423614240649;,2.0,2088.0,2500.0,0.835
speed_6005.csv,72.423353,1.0,0.0,0.0,2261.0,lstmWeight=0.99;cnnWeight=0.01;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0423614240649;,1.0,2262.0,2500.0,0.905
speed_7578.csv,109.92240600000001,4.0,16.0,0.0,995.0,lstmWeight=0.9;cnnWeight=0.1;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.043006993007;,4.0,304.0,1127.0,0.27
speed_t4013.csv,20.181262,2.0,0.0,0.0,2245.0,lstmWeight=0.2;cnnWeight=0.8;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0425507900677;,2.0,2085.0,2495.0,0.836
Twitter_volume_AAPL.csv,54425.971502,4.0,348.0,0.0,13966.0,lstmWeight=0.1;cnnWeight=0.5;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.055575;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0196417870697;,4.0,1236.0,15902.0,0.078
Twitter_volume_AMZN.csv,659.607469,2.0,0.0,2.0,14251.0,lstmWeight=0.8;cnnWeight=0.3;lstmCells=10;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;batch_size=1;training_ratio=0.08122499999999999;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0294926440258;,4.0,1797.0,15831.0,0.114
Twitter_volume_CRM.csv,16.619341,3.0,16.0,0.0,14293.0,lstmWeight=0.6;cnnWeight=0.2;lstmCells=4;LSTMDL1units=20;LSTML2units=10;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=20;CNNDL2units=10;CNNDL3units=1;epochs=14;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=15;threshold_max_multipler=2;training_ratio=0.0423196825847;,3.0,2873.0,15902.0,0.18100000000000002
Twitter_volume_CVS.csv,1.248834,3.0,2.0,0.0,14325.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;LSTMDL1units=10;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.06555;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0233562845957;,3.0,1463.0,15853.0,0.092
Twitter_volume_FB.csv,238.58495200000002,2.0,41.0,0.0,14210.0,lstmWeight=0.9;cnnWeight=0.1;lstmCells=5;LSTMDL1units=10;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=5;threshold_max_multipler=2;training_ratio=0.0422680045545;,2.0,4615.0,15833.0,0.29100000000000004
Twitter_volume_GOOG.csv,166.553371,2.0,0.0,1.0,14410.0,lstmWeight=0.1;cnnWeight=0.9;lstmCells=5;LSTMDL1units=10;LSTML2units=5;LSTMDL3units=1;CL1filters=1;CL1kernal_size=2;CL1strides=1;PL1pool_size=1;CNNDL1units=10;CNNDL2units=5;CNNDL3units=1;epochs=12;batch_size=1;training_ratio=0.1125;sequance_length=60,comparision_window_size=10;threshold_max_multipler=2;training_ratio=0.0422688477952;,3.0,4107.0,15842.0,0.259
